,0,1,2,3,4,5,6,7,8
0,0.08700865582128406,0.42545353174012757,-0.6329751421213313,-0.39529757273419636,-0.361848313186285,0.0680027008146596,0.26533596796398673,0.3453039576288996,0.19561321297685583
1,0.8631823486726459,-0.09298942578667961,-0.4268902248029342,0.21226563056362963,1.4064070234750565,-0.49722678807544624,0.295735629693597,-0.03452001418630367,-1.3794589530866173
2,-0.24435884298783217,0.2160060440945768,1.0098212080405298,-0.46251631689951256,-0.5367362208609537,-0.2712529138425889,0.7511027460471893,-0.003486858081261976,-0.03199328606239094
3,0.6769611082939192,-0.5343550515076579,0.09132960714178916,0.2755113160642704,-0.6649660473922588,-0.0003249914799633913,0.17352129458628185,-0.6372501296537552,0.5756010172876815
4,-0.5200972038287882,-0.635106964650602,0.0757084847617104,0.28533497025234844,-0.052486168507464424,0.22596306129779567,0.3352482547135405,0.05391542254213298,0.06004915513753422
5,-0.2567804002642824,-0.5343384762466963,0.06937873912790911,-0.8634712075956866,0.43050647804370956,-0.6441609597396981,0.1255237858349545,0.392693787706975,0.6031043802268905
6,0.7639162153785997,0.5871018761134811,0.7549062128510644,-0.44772261033465643,-0.7236027911795008,0.0729108041840826,-0.4802012804482743,-0.046303501979649817,-0.4642434439893326
7,0.14153743903992813,0.10533987201765707,0.04515710550465386,-0.10923482715154915,-0.11479155666960598,-0.4525680120482063,-0.019207641232458217,0.013738722597635632,-0.2809743875408125
8,-0.21267149825985,0.13637229799425915,-0.03897188130800277,-0.15133263814184078,-0.37140355991363777,0.10877082708467824,0.40640692920995636,0.021999528832487576,-0.11282028219812984
9,0.3310077891037389,-0.03957346186951642,-0.1187956116049093,0.7451144458485629,-0.42408705445638395,0.5291857311400375,-0.3789610621703108,-0.09608977703291749,-0.5383514188494515
10,-0.08410246497689412,-0.1370959538617608,-0.03069749585536102,-1.0133643219608228,0.17060301569958672,0.9675690801253782,-0.2194085698199359,-0.4583945721299497,-0.46864328435150954
11,-0.39296957036597235,0.5793715020708243,0.013747751268297553,0.36374133796835373,-0.5147703680288063,-0.10020618938682296,-0.30691589552958143,0.5522262743054172,0.08813106101280961
12,-0.16764742184777728,0.5028561175617413,-0.2659413284155588,0.0013208743561917346,0.30963778263952435,0.16239463071842064,-0.1500231982120285,0.7886690771278293,-0.16948831182797186
13,0.24811456235043394,-0.3110074481759346,0.06488973091643875,0.27559871148924237,0.1798184890161488,-0.023831903399759144,-0.06682257920663508,-0.3459829436388828,-0.03532985558986502
14,-0.13452657042943206,-0.06239953655908706,-0.5004990632966005,0.19586077561263823,0.0712515365990525,0.34297807166401256,-0.09308760299472066,-0.20881391964726861,0.036542629741811765
15,-0.38088121280646176,0.0884992788184463,1.0367914291447082,-0.6729265557987308,0.9456463552297859,0.1486252583016473,-1.4550204249843464,-0.38778918333928036,-0.06721015403125614
