,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.029613381672996358,0.3081049632796876,-0.13187665617360947,-0.20730761278383408,-0.07064235549096849,0.027588456697529917,0.15650203389848352,0.27560309551516277,0.39980261145876644,0.03211557560901364,-0.06269887111641104,0.10697734917124492,-0.04798124070882509,-0.21275746804417908,-0.11469752014880591,-0.08504256736161189
1,0.03391015649890761,-0.07330153271910161,-0.0347932389215534,0.011198500657541716,-0.07927186302356984,-0.1863005621169112,-0.24452778736027203,-0.17521779121006462,-0.10242729682815933,-0.019706810905611223,0.27211795721079035,-0.1595577792799829,0.1609148230772475,-0.19612551568340864,-0.25663023088788917,0.19346019144436988
2,0.2411619228300415,-0.29813644685870294,0.14794696766210863,0.12497630218939554,0.2827943065416014,-0.1840173490775508,-0.12478193540797643,0.08128366184547796,-0.2289214668020815,0.26139588225451094,-0.2115639103978817,0.01744341769832962,0.1848626812761445,-0.43106898421143097,-0.3063289598710902,0.19061371640464475
3,0.062110402455300175,-0.06030619865270246,0.08166224925161579,-0.06691641269638644,-0.15080769793222826,0.09161599691369914,0.5209306672723288,0.024069524128657465,0.2293759946617116,-0.42030961351704405,-0.0963008830367811,0.22673197464824288,-0.12144598293057295,0.2525412935004962,-0.07213904677616269,-0.060659798423796506
4,0.21433824149373093,-0.006647454895076767,-0.1356092546871757,-0.011584285020432994,-0.022312888348201786,0.03423523318348808,0.12140708852003845,-0.369548920213148,-0.23032869111309456,0.3719927657844254,-0.14468029551956266,0.20483322037976784,-0.27563231365477364,0.06853273426136897,0.4045710681626468,-0.3404878408046216
5,0.3262566072286072,-0.5599730948051593,0.11059483389694873,-0.04441893105374062,-0.18361923184479173,0.4278574136009917,-0.3181175500180027,0.3045050742664569,-0.02826732367572759,0.25835138200040275,0.2807141388263988,0.2063371398618333,-0.18052706818532646,-0.03554109776129343,-0.022773126732615168,0.0947060083791858
6,0.2939177852754096,-0.07466850601079732,0.2666886211016009,0.00409797630771203,0.16393964207694672,-0.06432372883834878,0.11652917495823714,0.3703072116565493,-0.05939986612842307,0.4093201751344705,0.018041957958506192,0.06605455286328975,0.15703648284811922,-0.43753730524859746,-0.08632746314613611,0.027977828277930016
7,-0.08939193455207713,-0.10664395163168522,0.09840051016536774,0.028543417239627465,-0.29467280314945016,0.05574020690943675,0.060773420617677244,-0.02213330810733215,0.14010168226162667,-0.042698830017100536,0.13248288587669788,0.1535285985894685,0.054093322500251236,-0.32741346863930204,0.3136559792292927,-0.18700388392028122
8,0.10511842314599625,0.14420683230022338,-0.40188830153737237,0.23888215620755104,-0.25410563676871906,0.044303296677478905,0.11329775706508598,-0.42516100004423335,-0.053764234572694004,0.44740071172788687,-0.10433176200927796,0.14346156002505495,-0.18117968417837232,0.15785031978198455,-0.24403046040631807,-0.47873734267030926
9,0.16572921454849157,-0.3289818920961199,0.21608810077671015,0.04357193161152031,-0.009079338773400288,0.066398096689074,-0.449142259837551,-0.005446793893041101,0.12106180480793435,0.4436928890262189,-0.1111226183492435,0.2084121936645062,0.1826356961510365,-0.15515309510712855,-0.14424708381100776,0.22787599853056847
10,0.033221882112139084,0.027375728380821654,-0.010715366539127592,0.06862279113484482,0.16437178229031396,-0.39868282482767736,-0.06426604541460089,0.15604508315396506,-0.29660291568416075,0.08884048612493069,-0.15144150626235078,-0.22438732421143565,-0.019115767684188295,-0.14963411487783707,-0.02464078832937839,-0.0935575607679652
11,-0.2461381881893085,0.11830424046878964,0.3283075072938245,-0.18963036016759183,-0.00987053822894678,0.25561304934336987,0.18616071553442815,-0.1918967359331657,-0.29499215825791936,0.17172909557373128,-0.11680636716728988,-0.17829972696308835,0.09344459464556,0.3248626079377963,0.1444440130335465,-0.10702289403901905
12,0.03713441035213151,0.23450972625470812,-0.146864605663549,0.16800266061299565,0.24359014491564557,0.23276295674198572,0.09819491953375552,0.05777028854059352,0.13122198376884403,-0.052308622459025074,0.20443712608145487,-0.11629750159194013,0.22658865669638975,0.38939122625735967,-0.11051828002758728,-0.21590640289318647
13,0.39804396168242817,-0.1229161822635387,0.02539708050502704,-0.08294006525644958,0.017509230989769087,-0.08939748218346559,0.36858150974628057,-0.003513682654463694,-0.11092166067979432,-0.26876999169987825,0.23602575065132586,0.3025482087835376,-0.06555459168268345,-0.3038539642161169,-0.14854636971297625,-0.08971950928137068
14,-0.3422348715507815,0.14343266492853252,-0.11350966118634277,-0.22539356022631635,-0.6272211186515966,-0.1738562337798903,0.05978877797267322,-0.3144204087032181,-0.0073858508217614915,-0.005954829763394249,-0.19572424226953292,0.2480447559637695,0.014873144973072839,-0.2696651142238526,-0.0641622975832764,-0.04721934724967167
15,-0.26572865486972747,0.2408720836442958,-0.269706295380502,-0.01951997759824489,-0.3367977369632191,0.1653285984795184,-0.11818989570804618,0.021887497265780625,-0.1419430559957982,0.2825971637689979,-0.09908343226944086,-0.18015147810904777,-0.024935308243418372,0.2513613163651915,0.03343809632089657,-0.03955357010605165
