,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.7921493087773274,-0.3908679816959184,0.19780198062214294,-0.14629368173238116,-0.0285100701842639,-0.48768212827802276,0.2993742929153284,-0.21043317194813063,0.10977453267510523,0.10459723833979392,-0.19151280999882614,-0.6758022423338158,-0.011695465038201062,0.024246129450720296,-0.24990562992996235,0.0910018688308348
1,0.07334095690101165,0.21250483323007774,-0.13866662037905964,0.16233540109624675,-0.07614659465676572,0.09261436249357531,-0.21150258146655312,-0.3053205419266053,0.10699041261288485,0.04978747406835664,0.28581721855953257,0.05175410473372806,0.27088718157634717,0.28191254768525836,-0.06003153896887933,-0.06434438055684216
2,-0.38572281774782347,-0.1347273077472845,-0.1496900539581736,0.04560325431132763,0.17655662433216704,-0.528942982076555,0.004392313777537293,-0.12703185287688099,-0.011015442963862821,0.10339102730512441,0.33635170934549546,-0.348875783777783,-0.038193550386585284,-0.15309808956066043,0.10498294197127157,-0.41555533701265307
3,-0.026530574094925603,-0.02238177499858101,0.009107857477589642,-0.3722925099139979,-0.22610921536654607,0.2333474958321827,0.13440140210826332,-0.17608006497492681,-0.1268043530879512,0.05134055234963292,0.33001847162015324,-0.38815049215328323,0.23471269438716244,-0.20954340100059482,0.14563990871377963,-0.38277613001275085
4,-0.4376263703428514,-0.21140866229153385,0.06200709558786042,-0.14469345446227988,-0.053226928210630416,-0.221922012004458,0.16171952740056272,0.010096277424932803,-0.08366576770494227,0.19732589152277472,-0.40774631306988646,-0.07047829478695605,0.16893303440754084,-0.36592256174042637,-0.12421085393905762,0.08989704180507896
5,0.13379312633212664,0.23740981832310862,-0.22540628373720462,-0.028088417597934394,-0.35048584497448776,0.3251694306593169,-0.29648552754140434,-0.13329093439040007,-0.05245636317274665,-0.09151481899910903,-0.3267011872465595,0.07211632472620648,0.03715695029770923,-0.13065455277183866,0.08652190825593796,-0.08604047585325085
6,-0.16508257606476087,-0.13470793935712672,-0.010281474921299404,-0.01824458761501139,0.031764864498670796,-0.10181368446021757,-0.19792081516024204,0.2022734460319356,-0.039403897540035475,-0.10771110757203001,0.13492822319795272,0.0762320842411695,-0.22004346272059477,0.11792712202825943,0.1697786975929215,-0.06212565665200959
7,-0.40710368925280593,-0.3519770287578004,-0.28002501857496404,-0.13629136627714886,-0.38280696342892906,-0.48124464007872275,0.02836975988172537,0.07967830057750598,0.1982113492842342,-0.019056935349351822,-0.14233274320198125,-0.3461014520618379,-0.10389223078848393,-0.06838078321043878,-0.18195006450248538,0.07617647834917539
8,0.3829943402197405,0.37788892423362713,-0.004627567858464944,0.3172025264604838,0.03500604032310912,0.5193899568765521,-0.3283275345687345,-0.2779039041596241,0.030648577661243247,0.27445960487903953,-0.0644155668950385,-0.052387924449747304,0.048239511406758945,-0.4056394575654088,0.15061010181780957,-0.16844187165913768
9,0.23723863476792248,-0.00964506385195826,-0.05489982754032288,-0.037039036755758495,-0.18432964672385585,-0.22490350698501765,-0.033186758969231324,-0.04450530555085552,0.1420970160468663,-0.03580860436435829,-0.1245282184544814,-0.03354784834166377,-0.09448700208852077,-0.16575275944121506,0.02886323360194831,-0.09242811546779495
10,0.057352279650064376,-0.0847360513818254,0.11282900836625238,-0.09799464027047704,0.21799732161399193,-0.2624861125392592,-0.2091656044257163,-0.17434266627920864,0.2183621626332955,0.30571984356256493,0.06237665059401902,0.07481400751651,0.30932199502071517,-0.058049714778478506,-0.14409512392177862,0.12066557333634584
11,-0.17689669191842788,-0.27735197632827147,0.16337875710298005,0.2536347213011329,-0.2378944936712515,-0.02624037996448672,0.1202834910563536,-0.041952255063629144,0.31436417828655183,-0.1385814615146293,-0.055274457829558026,-0.039023267296298805,0.015570400666639832,-0.08173799004568016,-0.04544256981576552,-0.3124169157392686
12,-0.07723981110421503,0.017710136966661516,-0.4723243951546428,-0.23767585212074777,-0.12207610739665793,0.6048602894577598,-0.4220148421125206,0.06356590942083394,-0.1613780329696675,0.11184821079911778,-0.08012675085639402,0.09989546707503491,-0.06476806708721167,0.2675085902200806,0.05955957606269188,-0.0038810502205419073
13,0.15180203812225573,-0.18073680168884018,-0.10040377288392308,0.284170815237817,-0.05665127575147872,-0.012181252522079055,-0.05972598130042722,-0.30915243356449,-0.17492230855048777,-0.21977085700174018,0.13326270550375366,0.43482725868761785,0.08585143486711769,-0.09764883799561065,0.05565979513883794,-0.15570264161068734
14,0.27812569147881566,0.4667884213480081,0.029572021912344152,-0.06612053673495075,-0.4440932452364186,0.13910503142323166,-0.6190311666833438,-0.03303595152661477,-0.07382100252589509,-0.14049644003579195,-0.3191424541869806,0.5656843715140552,0.260519467814383,-0.37841780704882666,-0.001373900775179811,-0.23958350120325408
15,0.3430345044583377,-0.25625492905492797,0.35787926919938384,-0.08820891677368824,0.08941787352933857,-0.17657708265786215,-0.01983101270726697,0.06091549539025066,-0.16304118069487142,0.24380770027151522,0.001141199307368481,0.22970414494013033,-0.43514745343465516,0.364467141758821,0.40757650807576423,0.4075936009174144
