,0
0,-0.03580670324470561
1,-0.17551185086595647
2,-0.046315119170572586
3,0.15571269345631797
4,0.11879676253648289
5,-0.23873880531515912
6,-0.03821669436367188
7,0.1105270683924811
8,0.0036268694905318014
9,0.11541517882276653
10,-0.1487503244225436
11,0.0741309548318171
12,0.1324720587405188
13,-0.09831494812743193
14,0.07599236805634974
15,-0.1649665754019539
